"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Sweden","2007","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2008","107421",""
"Sweden","2007","Total","January","Data tabulated by year of occurrence","Final figure, complete","2008","8777",""
"Sweden","2007","Total","February","Data tabulated by year of occurrence","Final figure, complete","2008","8356",""
"Sweden","2007","Total","March","Data tabulated by year of occurrence","Final figure, complete","2008","9518",""
"Sweden","2007","Total","April","Data tabulated by year of occurrence","Final figure, complete","2008","9353",""
"Sweden","2007","Total","May","Data tabulated by year of occurrence","Final figure, complete","2008","9739",""
"Sweden","2007","Total","June","Data tabulated by year of occurrence","Final figure, complete","2008","9132",""
"Sweden","2007","Total","July","Data tabulated by year of occurrence","Final figure, complete","2008","9688",""
"Sweden","2007","Total","August","Data tabulated by year of occurrence","Final figure, complete","2008","9373",""
"Sweden","2007","Total","September","Data tabulated by year of occurrence","Final figure, complete","2008","8834",""
"Sweden","2007","Total","October","Data tabulated by year of occurrence","Final figure, complete","2008","8922",""
"Sweden","2007","Total","November","Data tabulated by year of occurrence","Final figure, complete","2008","8009",""
"Sweden","2007","Total","December","Data tabulated by year of occurrence","Final figure, complete","2008","7720",""
"Sweden","2007","Total","Unknown","Data tabulated by year of occurrence","Final figure, complete","2008","0",""
"Sweden","2006","Total","January","Data tabulated by year of occurrence","Provisional figure","2006","8543",""
"Sweden","2006","Total","February","Data tabulated by year of occurrence","Provisional figure","2006","8434",""
"Sweden","2006","Total","March","Data tabulated by year of occurrence","Provisional figure","2006","9712",""
"Sweden","2006","Total","April","Data tabulated by year of occurrence","Provisional figure","2006","9247",""
"Sweden","2006","Total","May","Data tabulated by year of occurrence","Provisional figure","2006","9488",""
"Sweden","2006","Total","June","Data tabulated by year of occurrence","Provisional figure","2006","9094",""
"Sweden","2006","Total","July","Data tabulated by year of occurrence","Provisional figure","2006","9537",""
"Sweden","2006","Total","August","Data tabulated by year of occurrence","Provisional figure","2006","9302",""
"Sweden","2006","Total","September","Data tabulated by year of occurrence","Provisional figure","2006","8692",""
"Sweden","2006","Total","October","Data tabulated by year of occurrence","Provisional figure","2006","8767",""
"Sweden","2006","Total","November","Data tabulated by year of occurrence","Provisional figure","2006","7728",""
"Sweden","2006","Total","December","Data tabulated by year of occurrence","Provisional figure","2006","7369",""
"Sweden","2005","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2006","101346",""
"Sweden","2005","Total","January","Data tabulated by year of occurrence","Final figure, complete","2006","8277",""
